userid,placeid,rating,food_rating,service_rating,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,hijos,birth_year,interest,religion,activity,color,weight,budget,height,rcuisine_x,rcuisine_y,rpayment,parking_lot,hours,days,marital_status_single,marital_status_widow,personality_hard-worker,personality_hunter-ostentatious,personality_thrifty-protector,family_activity_match,budget_service_score,dining_experience_score,location_score,cuisine_match,accessibility_score,social_dining_score,budget_numeric
u1092,132572,1,0,0,22.125365,-100.947888,False,abstemious,formal,solitary,public,dependent,1990,variety,catholic,unknown,red,70.0,medium,1.69,game,cafeteria,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.07325300000001,0,3.0,3,2
u1062,135038,0,0,0,22.195826,-101.006317,False,casual drinker,informal,friends,car owner,independent,1985,variety,catholic,student,yellow,88.0,medium,1.68,mexican,unknown,cash,none,08:00-17:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.20214299999999,0,3.0,5,2
u1062,135045,0,0,0,22.195826,-101.006317,False,casual drinker,informal,friends,car owner,independent,1985,variety,catholic,student,yellow,88.0,medium,1.68,mexican,unknown,cash,yes,13:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.20214299999999,0,4.0,5,2
u1092,135025,2,1,1,22.125365,-100.947888,False,abstemious,formal,solitary,public,dependent,1990,variety,catholic,unknown,red,70.0,medium,1.69,game,mexican,cash,none,18:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.07325300000001,0,2.0,3,2
u1062,132834,0,0,0,22.195826,-101.006317,False,casual drinker,informal,friends,car owner,independent,1985,variety,catholic,student,yellow,88.0,medium,1.68,mexican,mexican,cash,public,08:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.20214299999999,1,4.0,5,2
u1092,132723,1,1,1,22.125365,-100.947888,False,abstemious,formal,solitary,public,dependent,1990,variety,catholic,unknown,red,70.0,medium,1.69,game,mexican,cash,public,06:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.07325300000001,0,3.0,3,2
u1013,132875,2,2,1,22.174624,-100.993873,False,abstemious,no preference,friends,public,independent,1982,retro,none,professional,blue,80.0,medium,1.75,japanese,japanese,cash,valet parking,00:00-23:30;,"mon, tue, wed, thu, fri, ",False,True,False,False,True,0,2,1.5,123.168497,1,2.0,4,2
u1085,135043,2,2,2,22.196787,-100.936335,False,abstemious,no preference,solitary,car owner,independent,1988,technology,catholic,student,black,84.0,medium,1.7,mexican,fast_food,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.133122,0,3.0,3,2
u1085,132885,0,0,0,22.196787,-100.936335,False,abstemious,no preference,solitary,car owner,independent,1988,technology,catholic,student,black,84.0,medium,1.7,mexican,cafeteria,cash,public,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.133122,0,4.0,3,2
u1085,135050,2,2,2,22.196787,-100.936335,False,abstemious,no preference,solitary,car owner,independent,1988,technology,catholic,student,black,84.0,medium,1.7,mexican,unknown,cash,yes,12:00-19:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.133122,0,4.0,3,2
u1085,135076,2,2,2,22.196787,-100.936335,False,abstemious,no preference,solitary,car owner,independent,1988,technology,catholic,student,black,84.0,medium,1.7,mexican,unknown,cash,yes,12:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.133122,0,4.0,3,2
u1085,135081,2,2,2,22.196787,-100.936335,False,abstemious,no preference,solitary,car owner,independent,1988,technology,catholic,student,black,84.0,medium,1.7,mexican,unknown,cash,none,14:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.133122,0,3.0,3,2
u1085,135042,0,0,0,22.196787,-100.936335,False,abstemious,no preference,solitary,car owner,independent,1988,technology,catholic,student,black,84.0,medium,1.7,mexican,chinese,cash,none,11:00-21:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.133122,0,3.0,3,2
u1085,135059,2,2,1,22.196787,-100.936335,False,abstemious,no preference,solitary,car owner,independent,1988,technology,catholic,student,black,84.0,medium,1.7,mexican,bar,cash,yes,12:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.5,123.133122,0,4.0,3,2
u1085,132872,0,2,2,22.196787,-100.936335,False,abstemious,no preference,solitary,car owner,independent,1988,technology,catholic,student,black,84.0,medium,1.7,mexican,american,cash,public,09:00-21:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.133122,0,4.0,3,2
u1085,135055,2,2,2,22.196787,-100.936335,False,abstemious,no preference,solitary,car owner,independent,1988,technology,catholic,student,black,84.0,medium,1.7,mexican,mexican,cash,yes,14:00-22:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.133122,1,4.0,3,2
u1085,132825,2,2,2,22.196787,-100.936335,False,abstemious,no preference,solitary,car owner,independent,1988,technology,catholic,student,black,84.0,medium,1.7,mexican,mexican,cash,none,09:00-12:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.133122,1,3.0,3,2
u1078,135081,1,1,1,22.172109,-100.963199,True,social drinker,informal,solitary,car owner,independent,1983,variety,catholic,professional,blue,69.0,medium,1.69,mexican,unknown,cash,none,14:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.13530800000001,0,3.0,2,2
u1078,135060,2,2,2,22.172109,-100.963199,True,social drinker,informal,solitary,car owner,independent,1983,variety,catholic,professional,blue,69.0,medium,1.69,mexican,seafood,cash,none,11:30-19:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.13530800000001,0,3.0,2,2
u1078,135106,2,2,2,22.172109,-100.963199,True,social drinker,informal,solitary,car owner,independent,1983,variety,catholic,professional,blue,69.0,medium,1.69,mexican,mexican,cash,none,18:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.13530800000001,1,3.0,2,2
u1078,135041,2,1,2,22.172109,-100.963199,True,social drinker,informal,solitary,car owner,independent,1983,variety,catholic,professional,blue,69.0,medium,1.69,mexican,bar,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,1.5,123.13530800000001,0,3.0,2,2
u1078,132834,0,2,1,22.172109,-100.963199,True,social drinker,informal,solitary,car owner,independent,1983,variety,catholic,professional,blue,69.0,medium,1.69,mexican,mexican,cash,public,08:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.5,123.13530800000001,1,4.0,2,2
u1078,135052,2,2,2,22.172109,-100.963199,True,social drinker,informal,solitary,car owner,independent,1983,variety,catholic,professional,blue,69.0,medium,1.69,mexican,bar,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.13530800000001,0,3.0,2,2
u1019,135079,0,0,0,22.153385,-100.975294,False,casual drinker,no preference,family,public,independent,1989,variety,catholic,student,purple,59.0,medium,1.6,family,chinese,cash,none,13:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.128679,0,2.0,2,2
u1102,132846,2,2,2,22.137131,-100.941151,False,social drinker,no preference,friends,on foot,independent,1989,eco-friendly,none,student,black,90.0,low,1.78,pizzeria,international,cash,none,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,False,0,2,2.0,123.078282,0,1.0,3,1
u1098,132885,1,1,0,22.182571,-100.963232,False,social drinker,formal,family,public,independent,1991,none,catholic,student,green,68.0,medium,1.76,mexican,cafeteria,cash,public,08:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.5,123.145803,0,3.0,0,2
u1098,135060,2,1,2,22.182571,-100.963232,False,social drinker,formal,family,public,independent,1991,none,catholic,student,green,68.0,medium,1.76,mexican,seafood,cash,none,11:30-19:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,1.5,123.145803,0,2.0,0,2
u1098,132856,1,2,1,22.182571,-100.963232,False,social drinker,formal,family,public,independent,1991,none,catholic,student,green,68.0,medium,1.76,mexican,italian,cash,none,10:30-22:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.5,123.145803,0,2.0,0,2
u1046,135026,1,0,2,22.144415,-100.933097,False,social drinker,no preference,friends,car owner,independent,1990,retro,catholic,student,black,82.0,medium,1.84,bar,bar,unknown,none,13:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,1.0,123.077512,1,3.0,3,2
u1122,135066,2,1,1,22.169601,-100.991821,,abstemious,,unknown,unknown,unknown,1930,none,none,unknown,yellow,40.0,medium,1.3750000000000002,afghan,unknown,cash,yes,07:00-23:00;,"sat, ",True,False,True,False,False,0,2,1.0,123.161422,0,1.0,2,2
u1122,135065,2,2,2,22.169601,-100.991821,,abstemious,,unknown,unknown,unknown,1930,none,none,unknown,yellow,40.0,medium,1.3750000000000002,afghan,unknown,cash,none,14:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.161422,0,0.0,2,2
u1122,132872,2,2,2,22.169601,-100.991821,,abstemious,,unknown,unknown,unknown,1930,none,none,unknown,yellow,40.0,medium,1.3750000000000002,afghan,american,cash,public,09:00-21:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.161422,0,1.0,2,2
u1122,135058,2,0,2,22.169601,-100.991821,,abstemious,,unknown,unknown,unknown,1930,none,none,unknown,yellow,40.0,medium,1.3750000000000002,afghan,pizzeria,cash,public,13:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,1.0,123.161422,0,1.0,2,2
u1122,132834,2,1,1,22.169601,-100.991821,,abstemious,,unknown,unknown,unknown,1930,none,none,unknown,yellow,40.0,medium,1.3750000000000002,afghan,mexican,cash,public,08:30-15:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.161422,0,1.0,2,2
u1122,132754,2,1,2,22.169601,-100.991821,,abstemious,,unknown,unknown,unknown,1930,none,none,unknown,yellow,40.0,medium,1.3750000000000002,afghan,mexican,cash,none,08:00-20:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,1.5,123.161422,0,0.0,2,2
u1122,135079,2,2,2,22.169601,-100.991821,,abstemious,,unknown,unknown,unknown,1930,none,none,unknown,yellow,40.0,medium,1.3750000000000002,afghan,chinese,cash,none,13:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.161422,0,0.0,2,2
u1122,135038,2,2,2,22.169601,-100.991821,,abstemious,,unknown,unknown,unknown,1930,none,none,unknown,yellow,40.0,medium,1.3750000000000002,afghan,unknown,cash,none,08:00-17:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.161422,0,0.0,2,2
u1122,135085,2,2,1,22.169601,-100.991821,,abstemious,,unknown,unknown,unknown,1930,none,none,unknown,yellow,40.0,medium,1.3750000000000002,afghan,fast_food,cash,public,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.5,123.161422,0,1.0,2,2
u1122,135030,2,1,1,22.169601,-100.991821,,abstemious,,unknown,unknown,unknown,1930,none,none,unknown,yellow,40.0,medium,1.3750000000000002,afghan,cafe-coffee_shop,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.161422,0,0.0,2,2
u1122,135064,1,1,1,22.169601,-100.991821,,abstemious,,unknown,unknown,unknown,1930,none,none,unknown,yellow,40.0,medium,1.3750000000000002,afghan,unknown,cash,yes,07:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.0,123.161422,0,1.0,2,2
u1122,135053,2,2,2,22.169601,-100.991821,,abstemious,,unknown,unknown,unknown,1930,none,none,unknown,yellow,40.0,medium,1.3750000000000002,afghan,cafeteria,cash,yes,11:00-22:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,4,2.0,123.161422,0,1.0,2,2
u1138,132921,2,2,1,22.152884,-100.939663,False,social drinker,formal,friends,public,independent,1991,variety,none,student,blue,54.0,medium,1.55,pizzeria,bar,cash,none,01:00-20:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.5,123.092547,0,2.0,3,2
u1138,132922,2,2,2,22.152884,-100.939663,False,social drinker,formal,friends,public,independent,1991,variety,none,student,blue,54.0,medium,1.55,pizzeria,cafeteria,cash,none,19:00-23:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.092547,0,2.0,3,2
u1138,132925,1,2,1,22.152884,-100.939663,False,social drinker,formal,friends,public,independent,1991,variety,none,student,blue,54.0,medium,1.55,pizzeria,mexican,cash,none,09:00-21:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.5,123.092547,0,2.0,3,2
u1013,132921,2,2,1,22.174624,-100.993873,False,abstemious,no preference,friends,public,independent,1982,retro,none,professional,blue,80.0,medium,1.75,japanese,bar,cash,none,01:00-20:30;,"mon, tue, wed, thu, fri, ",False,True,False,False,True,0,2,1.5,123.168497,0,2.0,4,2
u1098,135085,1,2,1,22.182571,-100.963232,False,social drinker,formal,family,public,independent,1991,none,catholic,student,green,68.0,medium,1.76,mexican,fast_food,cash,public,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.5,123.145803,0,3.0,0,2
u1098,132825,1,1,1,22.182571,-100.963232,False,social drinker,formal,family,public,independent,1991,none,catholic,student,green,68.0,medium,1.76,mexican,mexican,cash,none,09:00-12:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.145803,1,2.0,0,2
u1098,135079,2,1,1,22.182571,-100.963232,False,social drinker,formal,family,public,independent,1991,none,catholic,student,green,68.0,medium,1.76,mexican,chinese,cash,none,13:00-22:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.145803,0,2.0,0,2
u1098,135032,2,1,1,22.182571,-100.963232,False,social drinker,formal,family,public,independent,1991,none,catholic,student,green,68.0,medium,1.76,mexican,cafeteria,cash,public,07:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.145803,0,3.0,0,2
u1098,135038,1,1,1,22.182571,-100.963232,False,social drinker,formal,family,public,independent,1991,none,catholic,student,green,68.0,medium,1.76,mexican,unknown,cash,none,08:00-17:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.145803,0,2.0,0,2
u1098,132861,2,2,1,22.182571,-100.963232,False,social drinker,formal,family,public,independent,1991,none,catholic,student,green,68.0,medium,1.76,mexican,burgers,cash,yes,10:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.5,123.145803,0,3.0,0,2
u1098,135046,1,2,1,22.182571,-100.963232,False,social drinker,formal,family,public,independent,1991,none,catholic,student,green,68.0,medium,1.76,mexican,fast_food,cash,yes,08:30-21:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.5,123.145803,0,3.0,0,2
u1098,132862,1,2,2,22.182571,-100.963232,False,social drinker,formal,family,public,independent,1991,none,catholic,student,green,68.0,medium,1.76,mexican,international,cash,valet parking,09:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,4,2.0,123.145803,0,2.0,0,2
u1098,132921,1,2,1,22.182571,-100.963232,False,social drinker,formal,family,public,independent,1991,none,catholic,student,green,68.0,medium,1.76,mexican,bar,cash,none,01:00-20:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.5,123.145803,0,2.0,0,2
u1034,132884,0,0,0,22.137178,-101.013169,False,casual drinker,informal,family,public,independent,1990,technology,catholic,student,yellow,50.0,medium,1.58,mexican,unknown,unknown,none,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.15034700000001,0,2.0,2,2
u1034,135055,0,0,0,22.137178,-101.013169,False,casual drinker,informal,family,public,independent,1990,technology,catholic,student,yellow,50.0,medium,1.58,mexican,mexican,cash,yes,14:00-22:00;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,0,0.0,123.15034700000001,1,3.0,2,2
u1034,135035,1,1,1,22.137178,-101.013169,False,casual drinker,informal,family,public,independent,1990,technology,catholic,student,yellow,50.0,medium,1.58,mexican,italian,cash,yes,13:30-23:30;,"mon, tue, wed, thu, fri, ",True,False,False,False,True,0,2,1.0,123.15034700000001,0,3.0,2,2
u1033,135065,1,1,1,22.15,-100.983,False,social drinker,no preference,family,on foot,unknown,1991,none,none,student,yellow,54.0,low,1.6,mexican,unknown,cash,none,14:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.13300000000001,0,1.0,0,1
u1033,135028,2,1,1,22.15,-100.983,False,social drinker,no preference,family,on foot,unknown,1991,none,none,student,yellow,54.0,low,1.6,mexican,mexican,cash,none,13:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.13300000000001,1,1.0,0,1
u1033,135085,2,2,2,22.15,-100.983,False,social drinker,no preference,family,on foot,unknown,1991,none,none,student,yellow,54.0,low,1.6,mexican,fast_food,cash,public,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,2.0,123.13300000000001,0,2.0,0,1
u1033,135046,2,1,1,22.15,-100.983,False,social drinker,no preference,family,on foot,unknown,1991,none,none,student,yellow,54.0,low,1.6,mexican,fast_food,cash,yes,08:30-21:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.13300000000001,0,2.0,0,1
u1033,135045,2,1,2,22.15,-100.983,False,social drinker,no preference,family,on foot,unknown,1991,none,none,student,yellow,54.0,low,1.6,mexican,unknown,cash,yes,13:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,2,1.5,123.13300000000001,0,2.0,0,1
u1033,132951,2,1,0,22.15,-100.983,False,social drinker,no preference,family,on foot,unknown,1991,none,none,student,yellow,54.0,low,1.6,mexican,american,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.5,123.13300000000001,0,2.0,0,1
u1033,132572,1,0,0,22.15,-100.983,False,social drinker,no preference,family,on foot,unknown,1991,none,none,student,yellow,54.0,low,1.6,mexican,cafeteria,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.0,123.13300000000001,0,2.0,0,1
u1033,132921,2,1,1,22.15,-100.983,False,social drinker,no preference,family,on foot,unknown,1991,none,none,student,yellow,54.0,low,1.6,mexican,bar,cash,none,01:00-20:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.13300000000001,0,1.0,0,1
u1033,135075,2,1,0,22.15,-100.983,False,social drinker,no preference,family,on foot,unknown,1991,none,none,student,yellow,54.0,low,1.6,mexican,seafood,cash,yes,00:00-23:30;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,0,0.5,123.13300000000001,0,2.0,0,1
u1033,135038,1,1,1,22.15,-100.983,False,social drinker,no preference,family,on foot,unknown,1991,none,none,student,yellow,54.0,low,1.6,mexican,unknown,cash,none,08:00-17:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.13300000000001,0,1.0,0,1
u1033,135030,2,1,1,22.15,-100.983,False,social drinker,no preference,family,on foot,unknown,1991,none,none,student,yellow,54.0,low,1.6,mexican,cafe-coffee_shop,cash,none,00:00-00:00;,"mon, tue, wed, thu, fri, ",True,False,True,False,False,0,1,1.0,123.13300000000001,0,1.0,0,1
